amount,time,location,device,is_fraud
12.35,4.5,Москва,Смартфон,0
3.12,17.7,Москва,Смартфон,0
12.9,11.5,Санкт-Петербург,Терминал,0
13.29,10.9,Санкт-Петербург,Смартфон,0
29.79,20.4,Банкомат,Смартфон,1
21.02,17.0,Санкт-Петербург,Смартфон,0
4.4,0.8,Банкомат,Смартфон,0
54.2,7.1,Москва,Смартфон,0
20.72,20.9,Санкт-Петербург,Смартфон,0
20.46,0.4,Москва,Смартфон,0
16.28,13.1,Санкт-Петербург,Банкомат,0
9.3,17.5,Банкомат,Банкомат,0
20.9,14.9,Москва,Смартфон,1
27.75,18.3,Банкомат,ПК,0
2.41,17.4,Москва,ПК,0
9.09,16.6,Москва,ПК,0
12.42,19.7,Москва,ПК,0
21.8,15.5,Онлайн,Смартфон,1
61.11,9.7,Москва,ПК,0
7.04,11.3,Онлайн,Смартфон,0
9.51,17.2,Онлайн,Смартфон,0
9.36,21.0,Москва,Смартфон,0
6.81,6.5,Санкт-Петербург,Банкомат,0
11.22,8.2,Санкт-Петербург,ПК,0
38.39,22.3,Зарубежье,Смартфон,0
5.16,13.9,Москва,Банкомат,0
26.33,4.3,Москва,Банкомат,0
2.53,15.9,Санкт-Петербург,Смартфон,0
8.87,23.8,Онлайн,Смартфон,0
11.45,19.8,Онлайн,ПК,0
103.79,17.9,Зарубежье,Смартфон,0
12.15,5.0,Банкомат,ПК,0
1.46,21.0,Москва,Банкомат,0
1.82,12.6,Санкт-Петербург,Смартфон,0
17.07,21.3,Онлайн,Смартфон,0
32.3,7.9,Банкомат,Смартфон,0
24.85,1.5,Москва,ПК,0
19.77,11.4,Санкт-Петербург,Смартфон,0
59.06,6.5,Банкомат,ПК,0
9.08,17.2,Санкт-Петербург,Смартфон,0
44.01,23.0,Санкт-Петербург,Смартфон,0
2.73,16.6,Банкомат,ПК,0
6.08,21.3,Банкомат,ПК,0
2.25,10.9,Москва,ПК,0
12.15,18.5,Москва,Смартфон,0
15.63,20.2,Санкт-Петербург,Смартфон,0
18.64,17.1,Банкомат,Банкомат,0
17.6,12.2,Зарубежье,ПК,0
5.93,15.0,Онлайн,Банкомат,0
13.34,16.8,Санкт-Петербург,Смартфон,0
3.17,6.1,Москва,Смартфон,0
73.67,19.4,Онлайн,ПК,0
11.78,22.8,Санкт-Петербург,Банкомат,0
9.6,11.2,Онлайн,Банкомат,0
94.43,16.8,Онлайн,Банкомат,0
4.19,17.7,Санкт-Петербург,Смартфон,0
4.77,15.9,Зарубежье,Банкомат,0
4.92,13.1,Москва,Банкомат,0
15.26,21.2,Онлайн,Смартфон,0
26.44,10.8,Санкт-Петербург,Смартфон,0
37.1,1.5,Онлайн,ПК,0
278.44,20.3,Онлайн,Смартфон,0
1.38,16.2,Москва,ПК,0
32.12,20.4,Москва,Банкомат,0
8.91,3.3,Москва,Банкомат,0
8.63,0.7,Москва,Терминал,0
8.32,22.4,Онлайн,ПК,0
6.05,3.5,Москва,Смартфон,0
104.9,19.4,Санкт-Петербург,ПК,0
41.53,19.8,Москва,Смартфон,0
16.87,17.0,Санкт-Петербург,Смартфон,0
72.68,3.2,Онлайн,ПК,0
3.11,16.0,Москва,Смартфон,0
3.8,21.3,Онлайн,Смартфон,0
1.5,10.2,Банкомат,Смартфон,0
7.62,9.9,Москва,Терминал,0
19.65,10.6,Онлайн,Смартфон,0
18.41,2.0,Москва,Смартфон,0
19.38,21.4,Москва,Терминал,0
3.48,20.9,Санкт-Петербург,ПК,0
39.78,23.9,Москва,Смартфон,0
21.4,14.0,Банкомат,ПК,0
36.83,18.0,Москва,Смартфон,0
2.05,4.9,Москва,Смартфон,0
23.16,16.0,Санкт-Петербург,Банкомат,0
4.45,15.6,Санкт-Петербург,Смартфон,0
10.62,21.6,Онлайн,ПК,0
29.6,19.9,Москва,ПК,0
18.18,22.5,Банкомат,Смартфон,0
6.45,20.9,Зарубежье,ПК,1
16.56,20.8,Санкт-Петербург,Смартфон,0
3.05,1.5,Онлайн,Смартфон,0
58.28,20.3,Санкт-Петербург,ПК,0
13.12,14.6,Москва,Смартфон,0
56.28,9.1,Москва,ПК,0
9.21,1.4,Москва,Смартфон,0
9.24,16.3,Зарубежье,ПК,0
7.1,7.9,Москва,ПК,0
43.11,11.2,Онлайн,Смартфон,0
7.54,16.4,Москва,Банкомат,0
33.42,21.9,Онлайн,ПК,0
10.8,19.8,Москва,Терминал,0
1.87,10.8,Онлайн,Смартфон,0
8.78,9.3,Москва,Терминал,0
4.5,5.8,Банкомат,ПК,0
17.07,8.9,Банкомат,ПК,0
4.44,2.7,Онлайн,Терминал,0
45.54,23.3,Москва,ПК,0
14.88,13.8,Москва,Банкомат,0
13.53,3.1,Банкомат,ПК,0
33.83,8.5,Москва,ПК,0
47.48,13.1,Москва,Смартфон,0
16.09,12.8,Санкт-Петербург,Смартфон,0
7.04,0.9,Москва,ПК,0
2.34,22.8,Москва,Терминал,0
7.73,6.6,Санкт-Петербург,Банкомат,0
8.34,0.4,Санкт-Петербург,ПК,0
18.5,1.8,Москва,ПК,0
11.25,13.9,Санкт-Петербург,Смартфон,0
35.05,3.3,Санкт-Петербург,Смартфон,0
8.38,1.0,Онлайн,Смартфон,0
15.44,9.1,Москва,Смартфон,0
60.48,14.9,Онлайн,ПК,0
23.95,2.7,Санкт-Петербург,Банкомат,0
15.39,7.5,Санкт-Петербург,Смартфон,0
8.48,10.0,Москва,Смартфон,1
8.19,3.8,Москва,Смартфон,0
6.45,12.1,Банкомат,Смартфон,0
9.07,2.0,Москва,ПК,1
37.76,1.1,Онлайн,Смартфон,1
12.88,12.5,Зарубежье,Смартфон,0
3.73,5.9,Санкт-Петербург,Терминал,0
115.01,2.3,Санкт-Петербург,Смартфон,0
23.38,10.2,Москва,Банкомат,0
3.5,22.0,Зарубежье,ПК,0
10.11,17.4,Онлайн,Смартфон,0
18.58,19.6,Онлайн,Банкомат,0
107.24,20.9,Санкт-Петербург,ПК,0
4.86,23.3,Банкомат,Смартфон,0
48.12,18.3,Онлайн,Смартфон,0
76.66,14.6,Москва,Банкомат,0
8.24,8.8,Санкт-Петербург,Смартфон,0
12.12,4.4,Санкт-Петербург,Смартфон,0
5.26,16.5,Москва,Смартфон,0
13.15,23.9,Банкомат,Смартфон,0
15.8,11.2,Москва,Банкомат,0
33.97,17.4,Санкт-Петербург,Банкомат,0
54.55,11.9,Москва,ПК,1
7.22,10.4,Москва,Смартфон,0
1.89,9.8,Санкт-Петербург,Терминал,1
16.06,12.1,Зарубежье,ПК,1
22.71,8.8,Санкт-Петербург,Банкомат,0
21.64,18.0,Москва,Смартфон,0
11.48,21.0,Онлайн,ПК,0
18.86,21.2,Москва,Банкомат,0
87.09,5.5,Москва,Смартфон,0
25.03,21.5,Москва,ПК,0
10.91,8.2,Москва,ПК,0
9.49,7.4,Санкт-Петербург,Смартфон,0
13.64,17.4,Санкт-Петербург,Банкомат,0
99.53,7.3,Москва,Смартфон,1
13.44,1.3,Онлайн,ПК,0
16.09,9.0,Москва,Терминал,0
9.67,17.3,Банкомат,Терминал,0
55.09,7.8,Санкт-Петербург,Банкомат,0
142.0,15.1,Москва,ПК,0
27.0,15.8,Зарубежье,ПК,0
18.01,17.6,Москва,ПК,0
17.12,21.5,Санкт-Петербург,Смартфон,0
1.19,10.4,Москва,Смартфон,0
37.33,4.0,Онлайн,ПК,0
19.06,7.7,Санкт-Петербург,Смартфон,0
26.34,10.4,Москва,Терминал,0
7.52,17.1,Москва,ПК,0
10.77,0.3,Онлайн,Смартфон,1
10.46,7.6,Москва,Смартфон,0
50.59,18.7,Москва,Банкомат,0
10.84,16.1,Санкт-Петербург,Терминал,0
162.54,17.6,Банкомат,Смартфон,0
26.42,19.5,Москва,Банкомат,0
4.04,18.8,Москва,ПК,0
14.28,16.4,Банкомат,ПК,0
8.03,10.6,Москва,Банкомат,0
1.47,23.6,Онлайн,Смартфон,0
95.53,13.7,Зарубежье,ПК,1
35.64,4.9,Банкомат,Смартфон,0
29.56,7.0,Москва,Смартфон,0
19.73,16.6,Москва,Смартфон,0
3.6,22.2,Москва,Смартфон,0
9.66,4.3,Зарубежье,ПК,0
41.51,2.0,Зарубежье,Смартфон,0
5.17,21.2,Москва,ПК,0
1.02,22.0,Онлайн,ПК,0
12.81,6.6,Банкомат,Терминал,0
14.07,9.1,Москва,ПК,0
19.09,15.8,Москва,Терминал,0
36.65,7.9,Москва,Смартфон,0
33.16,21.1,Санкт-Петербург,ПК,0
21.86,2.6,Банкомат,Смартфон,0
61.26,0.9,Банкомат,ПК,0
3.09,5.0,Москва,Смартфон,0
28.65,6.9,Москва,ПК,0
32.76,2.7,Санкт-Петербург,Смартфон,1
4.21,1.6,Онлайн,Смартфон,1
3.15,18.1,Онлайн,ПК,0
7.24,3.9,Санкт-Петербург,Терминал,0
7.94,21.9,Санкт-Петербург,Смартфон,0
37.67,8.8,Москва,Терминал,0
8.36,16.1,Санкт-Петербург,Смартфон,0
6.41,5.4,Зарубежье,ПК,0
8.39,5.8,Москва,Терминал,0
56.29,13.8,Санкт-Петербург,Смартфон,0
16.68,13.5,Москва,Смартфон,0
13.5,18.4,Санкт-Петербург,Смартфон,0
14.57,18.2,Санкт-Петербург,Смартфон,0
68.12,16.1,Санкт-Петербург,Банкомат,0
7.21,10.8,Банкомат,ПК,0
69.9,21.4,Санкт-Петербург,Терминал,0
20.73,14.9,Санкт-Петербург,Смартфон,0
13.78,23.8,Москва,ПК,0
257.49,19.7,Онлайн,Смартфон,0
5.15,1.1,Москва,Терминал,1
11.14,7.7,Банкомат,Смартфон,0
4.24,13.7,Москва,Терминал,0
46.89,17.3,Москва,ПК,0
105.44,13.2,Москва,ПК,0
103.23,18.9,Зарубежье,Смартфон,1
63.2,6.8,Москва,Банкомат,0
13.23,4.4,Москва,ПК,0
11.0,1.3,Москва,ПК,0
2.62,13.8,Москва,ПК,0
154.39,16.5,Москва,Смартфон,0
27.55,7.8,Санкт-Петербург,Смартфон,0
9.57,14.7,Москва,Банкомат,0
70.87,1.3,Санкт-Петербург,Смартфон,0
5.64,2.4,Москва,Банкомат,1
25.72,16.8,Санкт-Петербург,ПК,0
13.6,8.8,Санкт-Петербург,Смартфон,0
33.2,16.1,Москва,ПК,0
15.33,20.0,Санкт-Петербург,ПК,0
3.33,20.5,Москва,ПК,0
17.87,4.1,Москва,Банкомат,0
52.13,11.7,Онлайн,Смартфон,0
15.92,17.6,Санкт-Петербург,Терминал,0
38.58,18.6,Онлайн,Смартфон,0
5.21,18.8,Москва,Банкомат,0
15.98,5.5,Москва,Смартфон,0
8.27,4.6,Москва,Смартфон,0
37.4,14.2,Санкт-Петербург,ПК,0
17.02,17.8,Санкт-Петербург,Смартфон,0
35.13,7.7,Москва,Терминал,0
54.41,2.5,Онлайн,Смартфон,0
35.19,17.2,Москва,Смартфон,0
22.21,7.2,Зарубежье,Смартфон,1
5.48,4.0,Москва,Смартфон,0
16.39,3.5,Онлайн,ПК,0
9.15,7.6,Санкт-Петербург,ПК,0
11.26,14.2,Банкомат,Смартфон,0
10.89,8.6,Москва,Смартфон,0
5.6,0.5,Санкт-Петербург,Смартфон,0
1.91,2.3,Москва,Смартфон,0
7.89,7.0,Зарубежье,ПК,0
20.34,15.8,Зарубежье,Банкомат,1
3.73,2.4,Москва,Банкомат,0
16.73,13.5,Онлайн,Терминал,0
132.99,2.9,Санкт-Петербург,Банкомат,0
50.67,5.1,Москва,ПК,0
100.27,4.1,Москва,Смартфон,0
25.29,1.6,Зарубежье,Терминал,0
59.4,16.1,Санкт-Петербург,ПК,0
7.42,11.1,Москва,Смартфон,0
8.09,19.9,Москва,ПК,0
0.81,2.4,Москва,Терминал,0
60.63,3.5,Санкт-Петербург,Банкомат,0
89.51,7.4,Москва,Смартфон,0
8.95,18.4,Санкт-Петербург,Терминал,0
12.44,7.3,Москва,Терминал,0
7.18,9.8,Москва,Смартфон,0
25.05,7.2,Москва,Банкомат,0
56.68,1.9,Банкомат,Банкомат,0
2.42,22.5,Москва,Смартфон,0
25.8,13.2,Онлайн,ПК,1
12.13,18.9,Москва,Смартфон,0
18.63,15.8,Санкт-Петербург,ПК,0
27.25,12.3,Москва,Терминал,0
13.37,2.2,Онлайн,ПК,1
14.67,15.4,Банкомат,Смартфон,0
13.0,3.7,Москва,Терминал,0
47.82,9.9,Москва,Терминал,0
26.07,15.1,Онлайн,Смартфон,0
20.96,18.8,Москва,Терминал,0
4.06,16.4,Онлайн,Смартфон,0
10.84,16.1,Москва,Смартфон,0
44.19,3.6,Онлайн,Банкомат,0
17.14,8.3,Санкт-Петербург,Банкомат,0
33.97,1.0,Москва,ПК,1
114.8,17.3,Онлайн,Смартфон,1
51.55,22.9,Санкт-Петербург,Смартфон,0
18.22,6.3,Москва,Терминал,0
9.37,2.1,Санкт-Петербург,Смартфон,0
0.99,11.4,Санкт-Петербург,Смартфон,0
13.66,20.6,Москва,Банкомат,0
11.49,13.2,Зарубежье,ПК,0
25.26,1.1,Онлайн,Смартфон,1
13.88,23.4,Москва,Смартфон,0
11.56,19.9,Банкомат,Банкомат,0
2.32,3.2,Москва,Терминал,0
5.85,22.1,Санкт-Петербург,Смартфон,0
27.78,10.8,Москва,ПК,1
108.58,8.9,Онлайн,Смартфон,0
14.77,11.1,Онлайн,Банкомат,0
23.58,20.0,Санкт-Петербург,Смартфон,0
46.89,15.8,Москва,ПК,0
6.74,1.4,Москва,ПК,0
24.62,23.0,Санкт-Петербург,ПК,0
7.28,3.5,Москва,Банкомат,0
42.58,17.9,Москва,ПК,0
19.42,15.3,Онлайн,Банкомат,0
22.84,4.5,Банкомат,Смартфон,0
6.95,4.1,Москва,Смартфон,0
35.79,20.9,Москва,ПК,0
162.91,10.1,Банкомат,ПК,0
5.43,15.7,Банкомат,ПК,0
11.32,12.1,Санкт-Петербург,Банкомат,0
21.22,17.5,Москва,ПК,1
39.06,11.5,Онлайн,Банкомат,0
8.89,6.9,Онлайн,ПК,0
0.73,8.7,Москва,Смартфон,0
73.34,20.6,Санкт-Петербург,Смартфон,0
37.96,11.2,Санкт-Петербург,Банкомат,0
2.42,5.1,Санкт-Петербург,Смартфон,0
8.43,22.4,Онлайн,Смартфон,0
92.3,19.1,Санкт-Петербург,Смартфон,0
80.85,1.3,Онлайн,Смартфон,0
46.18,24.0,Санкт-Петербург,ПК,0
13.55,16.7,Москва,Смартфон,0
18.02,3.8,Онлайн,ПК,0
14.24,5.7,Онлайн,Смартфон,0
56.89,16.6,Зарубежье,Банкомат,0
6.27,18.7,Санкт-Петербург,Банкомат,0
6.78,5.7,Москва,ПК,0
49.96,6.2,Зарубежье,ПК,0
15.66,7.4,Онлайн,Смартфон,0
74.91,14.4,Зарубежье,Банкомат,0
7.86,4.1,Москва,Смартфон,0
15.48,2.5,Москва,Смартфон,0
5.96,16.3,Москва,Терминал,0
16.58,18.7,Банкомат,Терминал,0
3.23,12.0,Банкомат,Банкомат,0
9.62,8.7,Санкт-Петербург,Терминал,1
3.39,10.4,Москва,Банкомат,0
35.28,9.3,Москва,ПК,0
36.17,23.0,Санкт-Петербург,Смартфон,0
2.45,18.4,Санкт-Петербург,Терминал,0
71.33,5.0,Онлайн,Банкомат,0
256.51,9.2,Москва,Смартфон,0
17.3,13.1,Санкт-Петербург,ПК,0
8.12,14.7,Москва,Смартфон,0
367.51,11.2,Онлайн,Терминал,0
3.85,19.4,Санкт-Петербург,ПК,0
16.81,18.4,Банкомат,Смартфон,0
20.04,12.1,Онлайн,Смартфон,1
72.22,20.5,Санкт-Петербург,Терминал,0
24.43,18.0,Москва,ПК,0
9.5,18.7,Банкомат,Смартфон,0
5.78,23.0,Москва,ПК,0
11.29,6.4,Москва,Смартфон,0
5.43,6.4,Зарубежье,Смартфон,1
17.33,21.3,Онлайн,ПК,0
8.84,18.5,Санкт-Петербург,ПК,0
3.18,22.2,Москва,Смартфон,0
65.41,1.5,Банкомат,ПК,0
9.51,15.1,Москва,Смартфон,0
4.08,3.5,Москва,Терминал,0
13.67,12.1,Москва,Смартфон,0
17.73,3.7,Москва,Смартфон,0
2.41,3.1,Зарубежье,Смартфон,0
23.68,0.3,Онлайн,Смартфон,0
5.2,15.1,Онлайн,Смартфон,0
108.0,8.6,Зарубежье,Смартфон,0
29.26,2.5,Москва,ПК,0
10.59,7.7,Москва,Смартфон,0
7.25,4.1,Санкт-Петербург,Смартфон,0
14.65,22.6,Санкт-Петербург,Терминал,0
32.27,7.7,Санкт-Петербург,Смартфон,0
15.99,8.0,Москва,Банкомат,0
12.95,20.2,Санкт-Петербург,Смартфон,0
